t,W
1783750759.764378,250.441
1783750759.784528,250.998
1783750759.804671,250.998
1783750759.824811,250.998
1783750759.844971,250.998
1783750759.865122,250.998
1783750759.885269,251.207
1783750759.905409,251.207
1783750759.925557,251.207
1783750759.945707,251.207
1783750759.965892,251.207
1783750759.986035,250.645
1783750760.006185,250.645
1783750760.026329,250.645
1783750760.046474,250.645
1783750760.066620,250.645
1783750760.086773,251.329
1783750760.106912,251.329
1783750760.127055,251.329
1783750760.147197,251.329
1783750760.167338,251.329
1783750760.187495,251.420
1783750760.207641,251.420
1783750760.227781,251.420
1783750760.247923,251.420
1783750760.268090,251.420
1783750760.288235,250.177
1783750760.308377,250.177
1783750760.328514,250.177
1783750760.348658,250.177
1783750760.368806,250.177
1783750760.388983,250.205
1783750760.409121,250.205
1783750760.429263,250.205
1783750760.449411,250.205
1783750760.469555,250.205
1783750760.489701,250.239
1783750760.509906,250.239
1783750760.530016,250.239
1783750760.550160,250.239
1783750760.570307,250.239
1783750760.590459,250.434
1783750760.610604,250.434
1783750760.630716,250.434
1783750760.650929,250.434
1783750760.671076,250.434
1783750760.691219,251.107
1783750760.711364,251.107
1783750760.731503,251.107
1783750760.751650,251.107
1783750760.771817,251.107
1783750760.791971,251.552
1783750760.812114,251.552
1783750760.832251,251.552
1783750760.852411,251.552
1783750760.872564,251.552
1783750760.892707,251.520
1783750760.912899,251.520
1783750760.933013,251.520
1783750760.953160,251.520
1783750760.973305,251.520
1783750760.993451,252.177
1783750761.013601,252.177
1783750761.033713,252.177
1783750761.053910,252.177
1783750761.074055,252.177
1783750761.094205,252.361
1783750761.114345,252.361
1783750761.134458,252.361
1783750761.154603,252.361
1783750761.174752,252.361
1783750761.194893,252.713
1783750761.215040,252.713
1783750761.235150,252.713
1783750761.255293,252.713
1783750761.275459,252.713
1783750761.295608,253.417
1783750761.315751,253.417
1783750761.335888,253.417
1783750761.356048,253.417
1783750761.376200,253.417
1783750761.396345,254.391
1783750761.416486,254.391
1783750761.436629,254.391
1783750761.456786,254.391
1783750761.476931,254.391
1783750761.497077,254.785
1783750761.517230,254.785
1783750761.537369,254.785
1783750761.557513,254.785
1783750761.577659,254.785
1783750761.597811,254.420
1783750761.617953,254.420
1783750761.638095,254.420
1783750761.658241,254.420
1783750761.678417,254.420
1783750761.698563,253.407
1783750761.718707,253.407
1783750761.738890,253.407
1783750761.759034,253.407
1783750761.779185,253.407
1783750761.799337,252.872
1783750761.819480,252.872
1783750761.839618,252.872
1783750761.859790,252.872
1783750761.879935,252.872
1783750761.900077,252.237
1783750761.920217,252.237
1783750761.940391,252.237
1783750761.960539,252.237
1783750761.980683,252.237
1783750762.000828,252.074
1783750762.020980,252.074
1783750762.041121,252.074
1783750762.061265,252.074
1783750762.081412,252.074
1783750762.101564,252.332
1783750762.121706,252.332
1783750762.141896,252.332
1783750762.162041,252.332
1783750762.182193,252.332
1783750762.202355,251.674
1783750762.222501,251.674
1783750762.242641,251.674
1783750762.262789,251.674
1783750762.282933,251.674
1783750762.303083,252.583
1783750762.323196,252.583
1783750762.343335,252.583
1783750762.363502,252.583
1783750762.383654,252.583
1783750762.403796,252.363
1783750762.423934,252.363
1783750762.444080,252.363
1783750762.464223,252.363
1783750762.484367,252.363
1783750762.504508,250.759
1783750762.524624,250.759
1783750762.544773,250.759
1783750762.564921,250.759
1783750762.585069,250.593
1783750762.605211,250.593
1783750762.625331,250.593
1783750762.645475,250.593
1783750762.665617,250.593
1783750762.685767,250.700
1783750762.705905,250.700
1783750762.726048,250.700
1783750762.746189,250.700
1783750762.766329,250.700
1783750762.786472,252.287
1783750762.806615,252.287
1783750762.826757,252.287
1783750762.846898,252.287
1783750762.867065,252.287
1783750762.887214,252.568
1783750762.907356,252.568
1783750762.927494,252.568
1783750762.947653,252.568
1783750762.967869,252.568
1783750762.988015,252.864
1783750763.008156,252.864
1783750763.028269,252.864
1783750763.048417,252.864
1783750763.068564,252.864
1783750763.088708,252.903
1783750763.108894,252.903
1783750763.129009,252.903
1783750763.149153,252.903
1783750763.169298,252.903
1783750763.189448,253.773
1783750763.209627,253.773
1783750763.229781,253.773
1783750763.249922,253.773
1783750763.270064,253.773
1783750763.290209,253.656
1783750763.310354,253.656
1783750763.330467,253.656
1783750763.350608,253.656
1783750763.370773,253.656
1783750763.390918,253.402
1783750763.411058,253.402
1783750763.431195,253.402
1783750763.451343,253.402
1783750763.471495,253.402
1783750763.491641,253.742
1783750763.511781,253.742
1783750763.531933,253.742
