t,W
1783748551.291622,155.186
1783748551.311767,155.377
1783748551.331900,155.377
1783748551.352035,155.377
1783748551.372210,155.377
1783748551.392317,155.377
1783748551.412451,155.824
1783748551.432565,155.824
1783748551.452711,155.824
1783748551.472896,155.824
1783748551.493029,155.824
1783748551.513165,155.945
1783748551.533305,155.945
1783748551.553446,155.945
1783748551.573581,155.945
1783748551.593718,155.945
1783748551.613930,155.904
1783748551.634072,155.904
1783748551.654209,155.904
1783748551.674348,155.904
1783748551.694484,155.904
1783748551.714592,156.146
1783748551.734774,156.146
1783748551.754909,156.146
1783748551.775047,156.146
1783748551.795187,156.146
1783748551.815332,156.341
1783748551.835500,156.341
1783748551.855638,156.341
1783748551.875786,156.341
1783748551.895925,156.341
1783748551.916060,156.079
1783748551.936198,156.079
1783748551.956340,156.079
1783748551.976479,156.079
1783748551.996612,156.079
1783748552.016755,156.363
1783748552.036895,156.363
1783748552.057038,156.363
1783748552.077173,156.363
1783748552.097311,156.363
1783748552.117447,155.753
1783748552.137591,155.753
1783748552.157780,155.753
1783748552.177917,155.753
1783748552.198054,155.753
1783748552.218194,155.845
1783748552.238332,155.845
1783748552.258470,155.845
1783748552.278607,155.845
1783748552.298797,155.845
1783748552.318936,155.944
1783748552.339074,155.944
1783748552.359211,155.944
1783748552.379359,155.944
1783748552.399499,155.944
1783748552.419633,155.778
1783748552.439770,155.778
1783748552.459910,155.778
1783748552.480050,155.778
1783748552.500183,155.778
1783748552.520320,155.935
1783748552.540460,155.935
1783748552.560599,155.935
1783748552.580774,155.935
1783748552.600910,155.935
1783748552.621047,155.874
1783748552.641186,155.874
1783748552.661323,155.874
1783748552.681463,155.874
1783748552.701598,155.874
1783748552.721772,155.790
1783748552.741909,155.790
1783748552.762050,155.790
1783748552.782187,155.790
1783748552.802325,155.790
1783748552.822464,155.911
1783748552.842602,155.911
1783748552.862781,155.911
1783748552.882930,155.911
1783748552.903102,155.911
1783748552.923238,155.848
1783748552.943376,155.848
1783748552.963523,155.848
1783748552.983663,155.848
1783748553.003798,155.848
1783748553.023939,155.862
1783748553.044079,155.862
1783748553.064221,155.862
1783748553.084354,155.862
1783748553.104493,155.862
1783748553.124676,156.495
1783748553.144814,156.495
1783748553.164952,156.495
1783748553.185088,156.495
1783748553.205226,156.495
1783748553.225373,156.149
1783748553.245512,156.149
1783748553.265648,156.149
1783748553.285784,156.149
1783748553.305927,156.149
1783748553.326071,156.213
1783748553.346208,156.213
1783748553.366345,156.213
1783748553.386493,156.213
1783748553.406634,156.213
1783748553.426769,155.847
1783748553.446905,155.847
1783748553.467046,155.847
1783748553.487185,155.847
1783748553.507318,155.847
1783748553.527455,155.863
1783748553.547605,155.863
1783748553.567781,155.863
1783748553.587917,155.863
1783748553.608056,155.863
1783748553.628194,155.933
1783748553.648336,155.933
1783748553.668472,155.933
1783748553.688608,155.933
1783748553.708787,155.933
1783748553.728929,155.910
1783748553.749066,155.910
1783748553.769203,155.910
1783748553.789340,155.910
1783748553.809481,155.910
1783748553.829619,155.811
1783748553.849755,155.811
1783748553.869892,155.811
1783748553.890032,155.811
1783748553.910172,155.811
1783748553.930306,155.834
1783748553.950448,155.834
1783748553.970596,155.834
1783748553.990788,155.834
1783748554.010922,155.834
1783748554.031064,156.003
1783748554.051208,156.003
1783748554.071351,156.003
1783748554.091486,156.003
1783748554.111624,156.003
1783748554.131763,155.121
1783748554.151903,155.121
1783748554.172071,155.121
1783748554.192208,155.121
1783748554.212345,155.250
1783748554.232489,155.250
1783748554.252627,155.250
1783748554.272771,155.250
1783748554.292910,155.250
1783748554.313059,155.621
1783748554.333202,155.621
1783748554.353338,155.621
1783748554.373476,155.621
1783748554.393625,155.621
1783748554.413797,155.746
1783748554.433932,155.746
1783748554.454070,155.746
1783748554.474210,155.746
1783748554.494346,155.746
1783748554.514481,155.743
1783748554.534621,155.743
1783748554.554767,155.743
1783748554.574908,155.743
1783748554.595042,155.743
1783748554.615177,155.793
1783748554.635316,155.793
1783748554.655456,155.793
1783748554.675594,155.793
1783748554.695772,155.793
1783748554.715915,155.858
1783748554.736063,155.858
1783748554.756201,155.858
1783748554.776337,155.858
1783748554.796474,155.858
1783748554.816618,155.771
1783748554.836756,155.771
1783748554.856889,155.771
1783748554.877026,155.771
1783748554.897167,155.771
1783748554.917307,155.932
1783748554.937441,155.932
1783748554.957577,155.932
1783748554.977717,155.932
1783748554.997933,155.932
1783748555.018073,156.211
1783748555.038215,156.211
1783748555.058362,156.211
1783748555.078502,156.211
1783748555.098635,156.211
1783748555.118774,156.544
1783748555.138913,156.544
1783748555.159053,156.544
1783748555.179191,156.544
1783748555.199328,156.544
1783748555.219464,156.474
1783748555.239608,156.474
1783748555.259782,156.474
1783748555.279919,156.474
1783748555.300056,156.474
1783748555.320199,156.585
1783748555.340337,156.585
1783748555.360472,156.585
1783748555.380607,156.585
1783748555.400756,156.585
1783748555.420897,155.979
1783748555.441031,155.979
1783748555.461197,155.979
1783748555.481337,155.979
1783748555.501476,155.979
1783748555.521610,156.117
1783748555.541753,156.117
1783748555.561900,156.117
1783748555.582039,156.117
1783748555.602172,156.117
1783748555.622309,155.712
1783748555.642448,155.712
1783748555.662587,155.712
1783748555.682767,155.712
1783748555.702933,155.712
1783748555.723070,156.029
1783748555.743211,156.029
1783748555.763348,156.029
1783748555.783484,156.029
1783748555.803620,156.029
1783748555.823763,155.837
1783748555.843902,155.837
1783748555.864038,155.837
1783748555.884173,155.837
1783748555.904313,155.837
1783748555.924459,155.846
1783748555.944594,155.846
1783748555.964769,155.846
1783748555.984910,155.846
1783748556.005049,155.846
1783748556.025182,155.784
1783748556.045317,155.784
1783748556.065456,155.784
1783748556.085593,155.784
1783748556.105774,155.784
1783748556.125907,155.842
1783748556.146045,155.842
1783748556.166178,155.842
1783748556.186315,155.842
1783748556.206447,155.842
1783748556.226578,156.007
1783748556.246715,156.007
1783748556.266891,156.007
1783748556.287024,156.007
1783748556.307156,156.007
1783748556.327294,155.760
1783748556.347428,155.760
1783748556.367563,155.760
1783748556.387694,155.760
1783748556.407857,155.760
1783748556.427995,156.404
1783748556.448128,156.404
1783748556.468261,156.404
1783748556.488398,156.404
1783748556.508535,156.404
1783748556.528667,156.363
1783748556.548806,156.363
1783748556.568948,156.363
1783748556.589087,156.363
1783748556.609217,156.363
1783748556.629352,156.383
1783748556.649489,156.383
1783748556.669628,156.383
1783748556.689766,156.383
1783748556.709900,156.383
1783748556.730036,156.308
1783748556.750207,156.308
1783748556.770342,156.308
1783748556.790476,156.308
1783748556.810611,156.308
1783748556.830756,156.307
1783748556.850893,156.307
1783748556.871027,156.307
1783748556.891161,156.307
1783748556.911306,156.307
1783748556.931448,156.277
1783748556.951582,156.277
1783748556.971752,156.277
1783748556.991889,156.277
1783748557.012026,156.277
1783748557.032157,155.958
1783748557.052292,155.958
1783748557.072431,155.958
1783748557.092567,155.958
1783748557.112698,155.958
1783748557.132893,156.148
1783748557.153029,156.148
1783748557.173168,156.148
1783748557.193303,156.148
1783748557.213435,155.936
1783748557.233571,155.936
1783748557.253712,155.936
1783748557.273896,155.936
1783748557.294031,155.936
1783748557.314165,155.959
1783748557.334307,155.959
1783748557.354444,155.959
1783748557.374579,155.959
1783748557.394713,155.959
1783748557.414899,156.092
1783748557.435035,156.092
1783748557.455171,156.092
1783748557.475307,156.092
1783748557.495442,156.092
1783748557.515581,156.159
1783748557.535715,156.159
1783748557.555889,156.159
1783748557.576034,156.159
1783748557.596174,156.159
1783748557.616307,156.142
1783748557.636444,156.142
1783748557.656581,156.142
1783748557.676721,156.142
1783748557.696896,156.142
1783748557.717032,155.984
1783748557.737166,155.984
1783748557.757304,155.984
1783748557.777440,155.984
1783748557.797575,155.984
1783748557.817708,156.256
1783748557.837885,156.256
1783748557.858019,156.256
1783748557.878155,156.256
1783748557.898291,156.256
1783748557.918429,156.149
1783748557.938573,156.149
1783748557.958709,156.149
1783748557.978879,156.149
1783748557.999018,156.149
1783748558.019154,155.827
1783748558.039323,155.827
1783748558.059461,155.827
1783748558.079599,155.827
1783748558.099777,155.827
1783748558.119907,156.118
1783748558.140043,156.118
1783748558.160181,156.118
1783748558.180320,156.118
1783748558.200452,156.118
1783748558.220586,155.782
1783748558.240721,155.782
1783748558.260932,155.782
1783748558.281066,155.782
1783748558.301202,155.782
1783748558.321338,155.841
1783748558.341483,155.841
1783748558.361620,155.841
1783748558.381756,155.841
1783748558.401891,155.841
1783748558.422030,155.962
1783748558.442172,155.962
1783748558.462306,155.962
1783748558.482441,155.962
1783748558.502583,155.962
1783748558.522721,155.582
1783748558.542898,155.582
1783748558.563032,155.582
1783748558.583168,155.582
1783748558.603303,155.582
1783748558.623439,155.716
1783748558.643574,155.716
1783748558.663710,155.716
1783748558.683894,155.716
1783748558.704028,155.716
1783748558.724163,156.028
1783748558.744297,156.028
1783748558.764435,156.028
1783748558.784573,156.028
1783748558.804708,156.028
1783748558.824879,155.884
1783748558.845017,155.884
1783748558.865152,155.884
1783748558.885290,155.884
1783748558.905424,155.884
1783748558.925560,156.122
1783748558.945697,156.122
1783748558.965871,156.122
1783748558.986005,156.122
1783748559.006145,156.122
1783748559.026283,156.147
1783748559.046419,156.147
1783748559.066554,156.147
1783748559.086694,156.147
1783748559.106875,156.147
1783748559.127008,156.311
1783748559.147146,156.311
1783748559.167286,156.311
1783748559.187429,156.311
1783748559.207563,156.311
1783748559.227701,156.401
1783748559.247878,156.401
1783748559.268017,156.401
1783748559.288154,156.401
1783748559.308320,156.401
1783748559.328454,156.431
1783748559.348593,156.431
1783748559.368773,156.431
1783748559.388910,156.431
1783748559.409045,156.431
1783748559.429184,156.308
1783748559.449322,156.308
1783748559.469457,156.308
1783748559.489593,156.308
1783748559.509784,156.308
1783748559.529924,156.303
1783748559.550090,156.303
1783748559.570225,156.303
1783748559.590368,156.303
1783748559.610504,156.303
1783748559.630640,156.185
1783748559.650778,156.185
1783748559.670915,156.185
1783748559.691053,156.185
1783748559.711187,156.185
1783748559.731321,156.168
1783748559.751454,156.168
1783748559.771593,156.168
1783748559.791774,156.168
1783748559.811906,156.168
1783748559.832038,156.158
1783748559.852180,156.158
1783748559.872315,156.158
1783748559.892450,156.158
1783748559.912581,156.158
1783748559.932714,156.066
1783748559.952891,156.066
1783748559.973025,156.066
1783748559.993155,156.066
1783748560.013289,156.066
1783748560.033426,155.887
1783748560.053560,155.887
1783748560.073699,155.887
1783748560.093883,155.887
1783748560.114021,155.644
1783748560.134155,155.644
1783748560.154296,155.644
1783748560.174436,155.644
1783748560.194577,155.644
1783748560.214710,155.726
1783748560.234894,155.726
1783748560.255033,155.726
1783748560.275172,155.726
1783748560.295310,155.726
1783748560.315444,155.947
1783748560.335580,155.947
1783748560.355720,155.947
1783748560.375897,155.947
1783748560.396033,155.947
1783748560.416171,155.704
1783748560.436317,155.704
1783748560.456462,155.704
1783748560.476598,155.704
1783748560.496772,155.704
1783748560.516918,155.747
1783748560.537053,155.747
1783748560.557187,155.747
1783748560.577322,155.747
1783748560.597490,155.747
1783748560.617630,155.700
1783748560.637764,155.700
1783748560.657904,155.700
1783748560.678043,155.700
1783748560.698178,155.700
1783748560.718311,155.972
1783748560.738446,155.972
1783748560.758582,155.972
1783748560.778721,155.972
1783748560.798904,155.972
1783748560.819040,155.895
1783748560.839207,155.895
1783748560.859347,155.895
1783748560.879482,155.895
1783748560.899617,155.895
1783748560.919753,155.945
1783748560.939894,155.945
1783748560.960034,155.945
1783748560.980170,155.945
1783748561.000305,155.945
1783748561.020446,155.988
1783748561.040611,155.988
1783748561.060752,155.988
1783748561.080886,155.988
1783748561.101024,155.988
1783748561.121162,156.139
1783748561.141296,156.139
1783748561.161436,156.139
1783748561.181576,156.139
1783748561.201716,156.139
1783748561.221891,156.138
1783748561.241999,156.138
1783748561.262136,156.138
1783748561.282274,156.138
1783748561.302411,156.138
1783748561.322544,156.264
1783748561.342678,156.264
1783748561.362818,156.264
1783748561.382955,156.264
1783748561.403090,156.264
1783748561.423225,156.067
1783748561.443359,156.067
1783748561.463500,156.067
1783748561.483634,156.067
1783748561.503768,156.067
1783748561.523913,156.043
1783748561.544051,156.043
1783748561.564185,156.043
1783748561.584321,156.043
1783748561.604459,156.043
1783748561.624599,156.218
1783748561.644767,156.218
1783748561.664907,156.218
1783748561.685049,156.218
1783748561.705188,156.218
1783748561.725321,156.059
1783748561.745454,156.059
1783748561.765587,156.059
1783748561.785770,156.059
1783748561.805905,156.059
1783748561.826041,156.031
1783748561.846213,156.031
1783748561.866359,156.031
1783748561.886523,156.031
1783748561.906659,156.031
1783748561.926794,156.252
1783748561.946933,156.252
1783748561.967069,156.252
1783748561.987202,156.252
1783748562.007337,156.252
1783748562.027485,155.989
1783748562.047622,155.989
1783748562.067755,155.989
1783748562.087888,155.989
1783748562.108048,155.989
1783748562.128186,156.180
1783748562.148319,156.180
1783748562.168458,156.180
1783748562.188601,156.180
1783748562.208799,156.180
1783748562.228933,156.103
1783748562.249069,156.103
1783748562.269206,156.103
1783748562.289343,156.103
1783748562.309480,156.103
1783748562.329616,156.169
1783748562.349752,156.169
1783748562.369893,156.169
1783748562.390029,156.169
1783748562.410163,156.169
1783748562.430298,156.311
1783748562.450437,156.311
1783748562.470574,156.311
1783748562.490708,156.311
1783748562.510885,156.311
1783748562.531021,156.321
1783748562.551160,156.321
1783748562.571294,156.321
1783748562.591428,156.321
1783748562.611566,156.321
1783748562.631704,156.511
1783748562.651883,156.511
1783748562.672018,156.511
1783748562.692154,156.511
1783748562.712289,156.511
1783748562.732419,156.520
1783748562.752556,156.520
1783748562.772695,156.520
1783748562.792876,156.520
1783748562.813013,156.520
1783748562.833150,156.492
1783748562.853287,156.492
1783748562.873426,156.492
1783748562.893562,156.492
1783748562.913697,156.492
1783748562.933877,156.476
1783748562.954014,156.476
1783748562.974154,156.476
1783748562.994294,156.476
1783748563.014431,156.476
1783748563.034570,156.301
1783748563.054719,156.301
1783748563.074889,156.301
1783748563.095028,156.301
1783748563.115169,156.274
1783748563.135309,156.274
1783748563.155444,156.274
1783748563.175611,156.274
1783748563.195754,156.274
1783748563.215894,156.208
1783748563.236028,156.208
1783748563.256170,156.208
1783748563.276308,156.208
1783748563.296447,156.208
1783748563.316586,155.990
1783748563.336767,155.990
1783748563.356902,155.990
1783748563.377044,155.990
1783748563.397213,155.990
1783748563.417351,156.040
1783748563.437488,156.040
1783748563.457632,156.040
1783748563.477770,156.040
1783748563.497907,156.040
1783748563.518044,156.063
1783748563.538183,156.063
1783748563.558325,156.063
1783748563.578458,156.063
1783748563.598596,156.063
1783748563.618781,155.895
1783748563.638921,155.895
1783748563.659057,155.895
1783748563.679199,155.895
1783748563.699346,155.895
1783748563.719488,156.094
1783748563.739621,156.094
1783748563.759760,156.094
1783748563.779898,156.094
1783748563.800038,156.094
1783748563.820173,156.073
1783748563.840310,156.073
1783748563.860445,156.073
1783748563.880586,156.073
1783748563.900805,156.073
1783748563.920942,156.085
1783748563.941079,156.085
1783748563.961225,156.085
1783748563.981381,156.085
1783748564.001518,156.085
1783748564.021656,156.259
1783748564.041804,156.259
1783748564.061947,156.259
1783748564.082084,156.259
1783748564.102221,156.259
1783748564.122359,156.237
1783748564.142497,156.237
1783748564.162632,156.237
1783748564.182768,156.237
1783748564.202907,156.237
1783748564.223045,156.157
1783748564.243179,156.157
1783748564.263315,156.157
1783748564.283453,156.157
1783748564.303599,156.157
1783748564.323772,156.102
1783748564.343906,156.102
1783748564.364044,156.102
1783748564.384189,156.102
1783748564.404327,156.102
1783748564.424464,156.338
1783748564.444631,156.338
1783748564.464777,156.338
1783748564.484915,156.338
1783748564.505053,156.338
1783748564.525188,156.389
1783748564.545331,156.389
1783748564.565470,156.389
1783748564.585606,156.389
1783748564.605785,156.389
1783748564.625924,156.511
1783748564.646062,156.511
1783748564.666198,156.511
1783748564.686375,156.511
1783748564.706518,156.511
1783748564.726657,156.379
1783748564.746790,156.379
1783748564.766925,156.379
1783748564.787058,156.379
1783748564.807194,156.379
1783748564.827328,156.102
1783748564.847461,156.102
1783748564.867594,156.102
1783748564.887764,156.102
1783748564.907901,156.102
1783748564.928034,155.847
1783748564.948165,155.847
1783748564.968301,155.847
1783748564.988434,155.847
1783748565.008572,155.847
1783748565.028706,156.031
1783748565.048896,156.031
1783748565.069039,156.031
1783748565.089173,156.031
1783748565.109307,156.031
1783748565.129447,156.153
1783748565.149583,156.153
1783748565.169718,156.153
1783748565.189891,156.153
1783748565.210032,156.153
1783748565.230171,155.967
1783748565.250273,155.967
1783748565.270407,155.967
1783748565.290542,155.967
1783748565.310681,155.967
1783748565.330815,156.268
1783748565.350919,156.268
1783748565.371053,156.268
1783748565.391189,156.268
1783748565.411328,156.268
1783748565.431463,156.008
1783748565.451565,156.008
1783748565.471706,156.008
1783748565.491881,156.008
1783748565.512017,156.008
1783748565.532152,155.995
1783748565.552260,155.995
1783748565.572401,155.995
1783748565.592536,155.995
1783748565.612672,155.995
1783748565.632812,156.369
1783748565.652950,156.369
1783748565.673084,156.369
1783748565.693218,156.369
1783748565.713354,156.369
1783748565.733526,156.188
1783748565.753659,156.188
1783748565.773795,156.188
1783748565.793932,156.188
1783748565.814072,156.188
1783748565.834207,156.326
1783748565.854344,156.326
1783748565.874478,156.326
1783748565.894617,156.326
1783748565.914757,156.326
1783748565.934891,156.446
1783748565.955024,156.446
1783748565.975189,156.446
1783748565.995325,156.446
1783748566.015461,156.399
1783748566.035595,156.399
1783748566.055787,156.399
1783748566.075923,156.399
1783748566.096059,156.399
1783748566.116196,156.420
1783748566.136340,156.420
1783748566.156479,156.420
1783748566.176613,156.420
1783748566.196753,156.420
1783748566.216890,156.593
1783748566.237025,156.593
1783748566.257156,156.593
1783748566.277295,156.593
1783748566.297431,156.593
1783748566.317569,156.157
1783748566.337703,156.157
1783748566.357879,156.157
1783748566.378011,156.157
1783748566.398146,156.157
1783748566.418290,156.453
1783748566.438427,156.453
1783748566.458566,156.453
1783748566.478709,156.453
1783748566.498887,156.453
1783748566.519024,156.226
1783748566.539160,156.226
1783748566.559299,156.226
1783748566.579438,156.226
1783748566.599575,156.226
1783748566.619709,156.507
1783748566.639900,156.507
1783748566.660037,156.507
1783748566.680168,156.507
1783748566.700306,156.507
1783748566.720447,156.649
1783748566.740587,156.649
1783748566.760719,156.649
1783748566.780894,156.649
1783748566.801032,156.649
1783748566.821173,156.396
1783748566.841308,156.396
1783748566.861443,156.396
1783748566.881576,156.396
1783748566.901717,156.396
1783748566.921905,156.574
1783748566.942039,156.574
1783748566.962172,156.574
1783748566.982315,156.574
1783748567.002452,156.574
1783748567.022620,156.551
1783748567.042757,156.551
1783748567.062896,156.551
1783748567.083034,156.551
1783748567.103170,156.551
1783748567.123304,156.403
1783748567.143441,156.403
1783748567.163578,156.403
1783748567.183711,156.403
1783748567.203884,156.403
1783748567.224027,156.576
1783748567.244195,156.576
1783748567.264330,156.576
1783748567.284469,156.576
1783748567.304608,156.576
1783748567.324750,156.629
1783748567.344882,156.629
1783748567.365017,156.629
1783748567.385153,156.629
1783748567.405290,156.629
1783748567.425427,156.777
1783748567.445561,156.777
1783748567.465695,156.777
1783748567.485872,156.777
1783748567.506007,156.777
1783748567.526142,156.731
1783748567.546274,156.731
1783748567.566414,156.731
1783748567.586555,156.731
1783748567.606692,156.731
1783748567.626863,156.441
1783748567.647012,156.441
1783748567.667152,156.441
1783748567.687287,156.441
1783748567.707424,156.441
1783748567.727564,156.247
1783748567.747700,156.247
1783748567.767874,156.247
1783748567.788016,156.247
1783748567.808154,156.247
1783748567.828290,156.307
1783748567.848423,156.307
1783748567.868560,156.307
1783748567.888699,156.307
1783748567.908891,156.307
1783748567.929028,156.042
1783748567.949166,156.042
1783748567.969304,156.042
1783748567.989450,156.042
1783748568.009587,156.042
1783748568.029767,157.033
1783748568.049903,157.033
1783748568.070044,157.033
1783748568.090179,157.033
1783748568.110313,157.033
1783748568.130447,156.778
1783748568.150587,156.778
1783748568.170773,156.778
1783748568.190906,156.778
1783748568.211039,156.778
1783748568.231172,156.666
1783748568.251307,156.666
1783748568.271442,156.666
1783748568.291579,156.666
1783748568.311755,156.666
1783748568.331892,156.654
1783748568.352023,156.654
1783748568.372159,156.654
1783748568.392291,156.654
1783748568.412392,156.654
1783748568.432527,156.528
1783748568.452661,156.528
1783748568.472795,156.528
1783748568.492932,156.528
1783748568.513066,156.528
1783748568.533233,156.451
1783748568.553368,156.451
1783748568.573508,156.451
1783748568.593633,156.451
1783748568.613762,156.451
1783748568.633897,156.711
1783748568.654045,156.711
1783748568.674185,156.711
1783748568.694320,156.711
1783748568.714456,156.711
1783748568.734596,156.595
1783748568.754779,156.595
1783748568.774915,156.595
1783748568.795056,156.595
1783748568.815202,156.595
1783748568.835346,156.619
1783748568.855479,156.619
1783748568.875618,156.619
1783748568.895756,156.619
1783748568.915895,156.619
1783748568.936032,156.726
1783748568.956173,156.726
1783748568.976311,156.726
1783748568.996454,156.726
1783748569.016591,156.015
1783748569.036771,156.015
1783748569.056909,156.015
1783748569.077051,156.015
1783748569.097189,156.015
1783748569.117324,156.126
1783748569.137460,156.126
1783748569.157607,156.126
1783748569.177779,156.126
1783748569.197913,156.126
1783748569.218049,155.998
1783748569.238186,155.998
1783748569.258293,155.998
1783748569.278420,155.998
1783748569.298552,155.998
1783748569.318691,156.071
1783748569.338875,156.071
1783748569.358976,156.071
1783748569.379111,156.071
1783748569.399247,156.071
1783748569.419387,156.148
1783748569.439524,156.148
1783748569.459629,156.148
1783748569.479764,156.148
1783748569.499904,156.148
1783748569.520039,155.975
1783748569.540170,155.975
1783748569.560274,155.975
1783748569.580437,155.975
1783748569.600571,155.975
1783748569.620704,155.975
1783748569.640879,155.975
1783748569.661016,155.975
1783748569.681151,155.975
1783748569.701285,155.975
1783748569.721421,155.980
1783748569.741568,155.980
1783748569.761706,155.980
1783748569.781883,155.980
1783748569.802023,155.980
1783748569.822197,155.887
1783748569.842335,155.887
1783748569.862467,155.887
1783748569.882601,155.887
1783748569.902784,155.887
1783748569.922923,155.734
1783748569.943056,155.734
1783748569.963190,155.734
1783748569.983326,155.734
1783748570.003466,155.734
1783748570.023602,156.082
1783748570.043781,156.082
1783748570.063916,156.082
1783748570.084059,156.082
1783748570.104203,156.082
1783748570.124339,155.976
1783748570.144475,155.976
1783748570.164623,155.976
1783748570.184762,155.976
1783748570.204895,155.976
1783748570.225030,156.041
1783748570.245164,156.041
1783748570.265303,156.041
1783748570.285435,156.041
1783748570.305574,156.041
1783748570.325719,155.915
1783748570.345905,155.915
1783748570.366039,155.915
1783748570.386173,155.915
1783748570.406309,155.915
1783748570.426450,156.111
1783748570.446587,156.111
1783748570.466763,156.111
1783748570.486899,156.111
1783748570.507044,156.111
1783748570.527181,156.276
1783748570.547313,156.276
1783748570.567449,156.276
1783748570.587591,156.276
1783748570.607772,156.276
1783748570.627906,156.197
1783748570.648040,156.197
1783748570.668177,156.197
1783748570.688318,156.197
1783748570.708452,156.197
1783748570.728587,156.034
1783748570.748769,156.034
1783748570.768907,156.034
1783748570.789041,156.034
1783748570.809181,156.034
1783748570.829323,155.807
1783748570.849463,155.807
1783748570.869631,155.807
1783748570.889766,155.807
1783748570.909905,155.807
1783748570.930042,156.119
1783748570.950181,156.119
1783748570.970315,156.119
1783748570.990449,156.119
1783748571.010588,156.119
1783748571.030776,155.841
1783748571.050914,155.841
1783748571.071047,155.841
1783748571.091187,155.841
1783748571.111356,155.841
1783748571.131495,155.810
1783748571.151630,155.810
1783748571.171778,155.810
1783748571.191921,155.810
1783748571.212054,155.810
1783748571.232192,156.075
1783748571.252329,156.075
1783748571.272467,156.075
1783748571.292599,156.075
1783748571.312783,156.075
1783748571.332927,156.032
1783748571.353066,156.032
1783748571.373199,156.032
1783748571.393335,156.032
1783748571.413469,156.032
1783748571.433582,155.946
1783748571.453714,155.946
1783748571.473887,155.946
1783748571.494018,155.946
1783748571.514150,155.946
1783748571.534281,155.725
1783748571.554414,155.725
1783748571.574548,155.725
1783748571.594683,155.725
1783748571.614815,155.725
1783748571.634952,155.971
1783748571.655089,155.971
1783748571.675225,155.971
1783748571.695361,155.971
1783748571.715498,155.971
1783748571.735605,156.086
1783748571.755777,156.086
1783748571.775917,156.086
1783748571.796051,156.086
1783748571.816189,156.086
1783748571.836330,156.139
1783748571.856468,156.139
1783748571.876601,156.139
1783748571.896777,156.139
1783748571.916913,156.139
1783748571.937049,156.252
1783748571.957182,156.252
1783748571.977315,156.252
1783748571.997448,156.252
1783748572.017585,156.096
1783748572.037718,156.096
1783748572.057898,156.096
1783748572.078031,156.096
1783748572.098172,156.096
1783748572.118306,156.212
1783748572.138441,156.212
1783748572.158596,156.212
1783748572.178765,156.212
1783748572.198896,156.212
1783748572.219030,156.282
1783748572.239165,156.282
1783748572.259299,156.282
1783748572.279435,156.282
1783748572.299566,156.282
1783748572.319702,156.134
1783748572.339880,156.134
1783748572.360016,156.134
1783748572.380169,156.134
1783748572.400305,156.134
1783748572.420442,156.194
1783748572.440580,156.194
1783748572.460713,156.194
1783748572.480889,156.194
1783748572.501024,156.194
1783748572.521160,156.523
1783748572.541290,156.523
1783748572.561426,156.523
1783748572.581559,156.523
1783748572.601695,156.523
1783748572.621867,156.621
1783748572.642001,156.621
1783748572.662136,156.621
1783748572.682271,156.621
1783748572.702407,156.621
1783748572.722541,156.486
1783748572.742677,156.486
1783748572.762814,156.486
1783748572.782951,156.486
1783748572.803084,156.486
1783748572.823220,156.570
1783748572.843365,156.570
1783748572.863501,156.570
1783748572.883632,156.570
1783748572.903769,156.570
1783748572.923905,156.517
1783748572.944042,156.517
1783748572.964175,156.517
1783748572.984308,156.517
1783748573.004445,156.517
1783748573.024582,156.528
1783748573.044715,156.528
1783748573.064890,156.528
1783748573.085026,156.528
1783748573.105165,156.528
1783748573.125298,156.529
1783748573.145432,156.529
1783748573.165567,156.529
1783748573.185704,156.529
1783748573.205881,156.529
1783748573.226016,156.514
1783748573.246153,156.514
1783748573.266262,156.514
1783748573.286396,156.514
1783748573.306529,156.514
1783748573.326663,155.861
1783748573.346804,155.861
1783748573.366915,155.861
1783748573.387048,155.861
1783748573.407185,155.861
1783748573.427324,156.074
1783748573.447488,156.074
1783748573.467594,156.074
1783748573.487700,156.074
1783748573.507832,156.074
1783748573.527953,155.982
1783748573.548094,155.982
1783748573.568197,155.982
1783748573.588331,155.982
1783748573.608513,155.982
1783748573.628647,156.011
1783748573.648782,156.011
1783748573.668940,156.011
1783748573.689072,156.011
1783748573.709206,156.011
1783748573.729338,156.095
1783748573.749470,156.095
1783748573.769606,156.095
1783748573.789783,156.095
1783748573.809912,156.095
1783748573.830047,155.925
1783748573.850179,155.925
1783748573.870313,155.925
1783748573.890444,155.925
1783748573.910580,155.925
1783748573.930713,156.152
1783748573.950902,156.152
1783748573.971035,156.152
1783748573.991167,156.152
1783748574.011300,156.152
1783748574.031434,156.149
1783748574.051606,156.149
1783748574.071780,156.149
1783748574.091912,156.149
1783748574.112054,156.149
1783748574.132190,156.131
1783748574.152326,156.131
1783748574.172461,156.131
1783748574.192598,156.131
1783748574.212784,156.131
1783748574.232917,156.215
1783748574.253050,156.215
1783748574.273192,156.215
1783748574.293327,156.215
1783748574.313460,156.215
1783748574.333594,156.767
1783748574.353771,156.767
1783748574.373909,156.767
1783748574.394040,156.767
1783748574.414173,156.767
1783748574.434312,156.505
1783748574.454452,156.505
1783748574.474589,156.505
1783748574.494765,156.505
1783748574.514900,156.505
1783748574.535041,156.497
1783748574.555180,156.497
1783748574.575315,156.497
1783748574.595449,156.497
1783748574.615591,156.497
1783748574.635767,156.159
1783748574.655902,156.159
1783748574.676035,156.159
1783748574.696171,156.159
1783748574.716338,156.159
1783748574.736471,156.146
1783748574.756609,156.146
