t,W
1783750612.710786,250.321
1783750612.730921,249.876
1783750612.751066,249.876
1783750612.771210,249.876
1783750612.791360,249.876
1783750612.811497,249.876
1783750612.831639,250.077
1783750612.851785,250.077
1783750612.871902,250.077
1783750612.892043,250.077
1783750612.912185,250.077
1783750612.932329,249.676
1783750612.952480,249.676
1783750612.972622,249.676
1783750612.992760,249.676
1783750613.012907,249.676
1783750613.033056,248.934
1783750613.053202,248.934
1783750613.073378,248.934
1783750613.093529,248.934
1783750613.113672,248.934
1783750613.133822,249.498
1783750613.153964,249.498
1783750613.174109,249.498
1783750613.194252,249.498
1783750613.214403,249.498
1783750613.234544,249.514
1783750613.254690,249.514
1783750613.274835,249.514
1783750613.294986,249.514
1783750613.315127,249.514
1783750613.335271,248.744
1783750613.355419,248.744
1783750613.375569,248.744
1783750613.395709,248.744
1783750613.415894,248.744
1783750613.436040,248.991
1783750613.456191,248.991
1783750613.476335,248.991
1783750613.496476,248.991
1783750613.516621,248.991
1783750613.536771,248.835
1783750613.556916,248.835
1783750613.577059,248.835
1783750613.597208,248.835
1783750613.617352,248.835
1783750613.637503,248.826
1783750613.657670,248.826
1783750613.677814,248.826
1783750613.697960,248.826
1783750613.718111,249.252
1783750613.738249,249.252
1783750613.758395,249.252
1783750613.778542,249.252
1783750613.798693,249.252
1783750613.818918,249.296
1783750613.839063,249.296
1783750613.859209,249.296
1783750613.879360,249.296
1783750613.899502,249.296
1783750613.919644,249.083
1783750613.939793,249.083
1783750613.959943,249.083
1783750613.980083,249.083
1783750614.000221,249.083
1783750614.020369,249.843
1783750614.040520,249.843
1783750614.060665,249.843
1783750614.080806,249.843
1783750614.100955,249.843
1783750614.121098,249.895
1783750614.141248,249.895
1783750614.161390,249.895
1783750614.181538,249.895
1783750614.201683,249.895
1783750614.221834,249.266
1783750614.241973,249.266
1783750614.262122,249.266
1783750614.282269,249.266
1783750614.302421,249.266
1783750614.322559,249.429
1783750614.342702,249.429
1783750614.362919,249.429
1783750614.383071,249.429
1783750614.403212,249.429
1783750614.423354,248.910
1783750614.443501,248.910
1783750614.463653,248.910
1783750614.483795,248.910
1783750614.503936,248.910
1783750614.524085,248.841
1783750614.544236,248.841
1783750614.564378,248.841
1783750614.584516,248.841
1783750614.604664,248.841
1783750614.624809,248.052
1783750614.644957,248.052
1783750614.665096,248.052
1783750614.685243,248.052
1783750614.705386,248.052
1783750614.725539,248.104
1783750614.745681,248.104
1783750614.765827,248.104
1783750614.785973,248.104
1783750614.806124,248.104
1783750614.826264,247.923
1783750614.846377,247.923
1783750614.866522,247.923
1783750614.886672,247.923
1783750614.906815,247.923
1783750614.926959,247.726
1783750614.947133,247.726
1783750614.967283,247.726
1783750614.987424,247.726
1783750615.007563,247.726
1783750615.027713,248.064
1783750615.047904,248.064
1783750615.068049,248.064
1783750615.088191,248.064
1783750615.108337,248.064
1783750615.128487,248.158
1783750615.148636,248.158
1783750615.168777,248.158
